condition,k,attribute_index,rare,query_positives,recall_at_k
cub_train_aligned_source,5,185,True,34,0.2647058823529412
cub_train_aligned_source,5,186,True,80,0.45
cub_train_aligned_source,5,190,True,80,0.4
cub_train_aligned_source,5,191,True,33,0.12121212121212122
cub_train_aligned_source,5,199,True,81,0.18518518518518517
cub_train_aligned_source,5,200,True,19,0.21052631578947367
cub_train_aligned_source,5,201,True,79,0.4177215189873418
cub_train_aligned_source,5,205,True,68,0.35294117647058826
cub_train_aligned_source,5,206,True,31,0.06451612903225806
cub_train_aligned_source,5,224,True,64,0.5
cub_train_aligned_source,5,226,True,26,0.07692307692307693
cub_train_aligned_source,5,251,True,44,0.18181818181818182
cub_train_aligned_source,5,252,True,107,0.4953271028037383
cub_train_aligned_source,5,257,True,45,0.2222222222222222
cub_train_aligned_source,5,263,True,77,0.3246753246753247
cub_train_aligned_source,5,265,True,22,0.0
cub_train_aligned_source,5,266,True,23,0.0
cub_train_aligned_source,5,267,True,66,0.15151515151515152
cub_train_aligned_source,5,270,True,29,0.034482758620689655
cub_train_aligned_source,5,271,True,7,0.0
cub_train_aligned_source,5,280,True,53,0.05660377358490566
cub_train_aligned_source,5,281,True,17,0.058823529411764705
cub_train_aligned_source,5,282,True,81,0.345679012345679
cub_train_aligned_source,5,285,True,34,0.23529411764705882
cub_train_aligned_source,5,286,True,14,0.0
cub_train_aligned_source,5,287,True,53,0.16981132075471697
cub_train_aligned_source,5,296,True,36,0.25
cub_train_aligned_source,5,301,True,66,0.4393939393939394
cub_train_aligned_source,5,302,True,36,0.25
cub_train_aligned_source,10,2,True,95,0.3894736842105263
cub_train_aligned_source,10,12,True,26,0.07692307692307693
cub_train_aligned_source,10,13,True,69,0.5072463768115942
cub_train_aligned_source,10,18,True,25,0.12
cub_train_aligned_source,10,27,True,31,0.03225806451612903
cub_train_aligned_source,10,28,True,70,0.44285714285714284
cub_train_aligned_source,10,33,True,28,0.17857142857142858
cub_train_aligned_source,10,41,True,92,0.44565217391304346
cub_train_aligned_source,10,42,True,24,0.16666666666666666
cub_train_aligned_source,10,43,True,88,0.6477272727272727
cub_train_aligned_source,10,47,True,81,0.5925925925925926
cub_train_aligned_source,10,48,True,24,0.2916666666666667
cub_train_aligned_source,10,61,True,17,0.058823529411764705
cub_train_aligned_source,10,62,True,57,0.45614035087719296
cub_train_aligned_source,10,67,True,20,0.05
cub_train_aligned_source,10,81,True,63,0.30158730158730157
cub_train_aligned_source,10,82,True,16,0.0625
cub_train_aligned_source,10,83,True,40,0.45
cub_train_aligned_source,10,87,True,46,0.5217391304347826
cub_train_aligned_source,10,88,True,29,0.06896551724137931
cub_train_aligned_source,10,107,True,90,0.4
cub_train_aligned_source,10,108,True,17,0.058823529411764705
cub_train_aligned_source,10,109,True,77,0.5584415584415584
cub_train_aligned_source,10,113,True,63,0.47619047619047616
cub_train_aligned_source,10,114,True,25,0.16
cub_train_aligned_source,10,122,True,88,0.4772727272727273
cub_train_aligned_source,10,123,True,28,0.07142857142857142
cub_train_aligned_source,10,124,True,74,0.6756756756756757
cub_train_aligned_source,10,127,True,88,0.5568181818181818
cub_train_aligned_source,10,128,True,60,0.5166666666666667
cub_train_aligned_source,10,129,True,26,0.3076923076923077
cub_train_aligned_source,10,135,True,56,0.39285714285714285
cub_train_aligned_source,10,137,True,10,0.0
cub_train_aligned_source,10,138,True,67,0.4925373134328358
cub_train_aligned_source,10,141,True,17,0.058823529411764705
cub_train_aligned_source,10,142,True,3,0.0
cub_train_aligned_source,10,143,True,23,0.0
cub_train_aligned_source,10,144,True,69,0.4492753623188406
cub_train_aligned_source,10,148,True,89,0.24719101123595505
cub_train_aligned_source,10,155,True,32,0.34375
cub_train_aligned_source,10,156,True,88,0.7272727272727273
cub_train_aligned_source,10,160,True,53,0.5849056603773585
cub_train_aligned_source,10,161,True,24,0.3333333333333333
cub_train_aligned_source,10,169,True,65,0.16923076923076924
cub_train_aligned_source,10,170,True,18,0.05555555555555555
cub_train_aligned_source,10,171,True,52,0.4230769230769231
cub_train_aligned_source,10,175,True,56,0.5
cub_train_aligned_source,10,176,True,23,0.17391304347826086
cub_train_aligned_source,10,177,True,109,0.5137614678899083
cub_train_aligned_source,10,185,True,34,0.3235294117647059
cub_train_aligned_source,10,186,True,80,0.5625
cub_train_aligned_source,10,190,True,80,0.5375
cub_train_aligned_source,10,191,True,33,0.21212121212121213
cub_train_aligned_source,10,199,True,81,0.37037037037037035
cub_train_aligned_source,10,200,True,19,0.21052631578947367
cub_train_aligned_source,10,201,True,79,0.5822784810126582
cub_train_aligned_source,10,205,True,68,0.5
cub_train_aligned_source,10,206,True,31,0.06451612903225806
cub_train_aligned_source,10,224,True,64,0.578125
cub_train_aligned_source,10,226,True,26,0.11538461538461539
cub_train_aligned_source,10,251,True,44,0.22727272727272727
cub_train_aligned_source,10,252,True,107,0.6074766355140186
cub_train_aligned_source,10,257,True,45,0.24444444444444444
cub_train_aligned_source,10,263,True,77,0.5194805194805194
cub_train_aligned_source,10,265,True,22,0.0
cub_train_aligned_source,10,266,True,23,0.0
cub_train_aligned_source,10,267,True,66,0.2727272727272727
cub_train_aligned_source,10,270,True,29,0.06896551724137931
cub_train_aligned_source,10,271,True,7,0.0
cub_train_aligned_source,10,280,True,53,0.11320754716981132
cub_train_aligned_source,10,281,True,17,0.058823529411764705
cub_train_aligned_source,10,282,True,81,0.48148148148148145
cub_train_aligned_source,10,285,True,34,0.2647058823529412
cub_train_aligned_source,10,286,True,14,0.0
cub_train_aligned_source,10,287,True,53,0.22641509433962265
cub_train_aligned_source,10,296,True,36,0.25
cub_train_aligned_source,10,301,True,66,0.5151515151515151
cub_train_aligned_source,10,302,True,36,0.25
unaligned_source,1,2,True,95,0.06315789473684211
unaligned_source,1,12,True,26,0.0
unaligned_source,1,13,True,69,0.21739130434782608
unaligned_source,1,18,True,25,0.0
unaligned_source,1,27,True,31,0.0
unaligned_source,1,28,True,70,0.04285714285714286
unaligned_source,1,33,True,28,0.07142857142857142
unaligned_source,1,41,True,92,0.0
unaligned_source,1,42,True,24,0.041666666666666664
unaligned_source,1,43,True,88,0.17045454545454544
unaligned_source,1,47,True,81,0.16049382716049382
unaligned_source,1,48,True,24,0.125
unaligned_source,1,61,True,17,0.0
unaligned_source,1,62,True,57,0.0
unaligned_source,1,67,True,20,0.0
unaligned_source,1,81,True,63,0.031746031746031744
unaligned_source,1,82,True,16,0.0
unaligned_source,1,83,True,40,0.15
unaligned_source,1,87,True,46,0.17391304347826086
unaligned_source,1,88,True,29,0.0
unaligned_source,1,107,True,90,0.011111111111111112
unaligned_source,1,108,True,17,0.0
unaligned_source,1,109,True,77,0.06493506493506493
unaligned_source,1,113,True,63,0.12698412698412698
unaligned_source,1,114,True,25,0.04
unaligned_source,1,122,True,88,0.10227272727272728
unaligned_source,1,123,True,28,0.0
unaligned_source,1,124,True,74,0.05405405405405406
unaligned_source,1,127,True,88,0.1590909090909091
unaligned_source,1,128,True,60,0.13333333333333333
unaligned_source,1,129,True,26,0.07692307692307693
unaligned_source,1,135,True,56,0.14285714285714285
unaligned_source,1,137,True,10,0.0
unaligned_source,1,138,True,67,0.13432835820895522
unaligned_source,1,141,True,17,0.0
unaligned_source,1,142,True,3,0.0
unaligned_source,1,143,True,23,0.0
unaligned_source,1,144,True,69,0.043478260869565216
unaligned_source,1,148,True,89,0.033707865168539325
unaligned_source,1,155,True,32,0.125
unaligned_source,1,156,True,88,0.17045454545454544
unaligned_source,1,160,True,53,0.09433962264150944
unaligned_source,1,161,True,24,0.125
unaligned_source,1,169,True,65,0.015384615384615385
unaligned_source,1,170,True,18,0.0
unaligned_source,1,171,True,52,0.23076923076923078
unaligned_source,1,175,True,56,0.16071428571428573
unaligned_source,1,176,True,23,0.0
unaligned_source,1,177,True,109,0.07339449541284404
unaligned_source,1,185,True,34,0.17647058823529413
unaligned_source,1,186,True,80,0.175
unaligned_source,1,190,True,80,0.1
unaligned_source,1,191,True,33,0.09090909090909091
unaligned_source,1,199,True,81,0.0
unaligned_source,1,200,True,19,0.05263157894736842
unaligned_source,1,201,True,79,0.16455696202531644
unaligned_source,1,205,True,68,0.14705882352941177
unaligned_source,1,206,True,31,0.06451612903225806
unaligned_source,1,224,True,64,0.140625
unaligned_source,1,226,True,26,0.0
unaligned_source,1,251,True,44,0.045454545454545456
unaligned_source,1,252,True,107,0.17757009345794392
unaligned_source,1,257,True,45,0.044444444444444446
unaligned_source,1,263,True,77,0.012987012987012988
unaligned_source,1,265,True,22,0.0
unaligned_source,1,266,True,23,0.0
unaligned_source,1,267,True,66,0.045454545454545456
unaligned_source,1,270,True,29,0.0
unaligned_source,1,271,True,7,0.0
unaligned_source,1,280,True,53,0.018867924528301886
unaligned_source,1,281,True,17,0.058823529411764705
unaligned_source,1,282,True,81,0.2222222222222222
unaligned_source,1,285,True,34,0.0
unaligned_source,1,286,True,14,0.0
unaligned_source,1,287,True,53,0.0
unaligned_source,1,296,True,36,0.1111111111111111
unaligned_source,1,301,True,66,0.09090909090909091
unaligned_source,1,302,True,36,0.05555555555555555
unaligned_source,5,2,True,95,0.25263157894736843
unaligned_source,5,12,True,26,0.0
unaligned_source,5,13,True,69,0.43478260869565216
unaligned_source,5,18,True,25,0.04
unaligned_source,5,27,True,31,0.03225806451612903
unaligned_source,5,28,True,70,0.3
unaligned_source,5,33,True,28,0.10714285714285714
unaligned_source,5,41,True,92,0.20652173913043478
unaligned_source,5,42,True,24,0.041666666666666664
unaligned_source,5,43,True,88,0.48863636363636365
unaligned_source,5,47,True,81,0.30864197530864196
unaligned_source,5,48,True,24,0.20833333333333334
unaligned_source,5,61,True,17,0.0
unaligned_source,5,62,True,57,0.24561403508771928
unaligned_source,5,67,True,20,0.0
unaligned_source,5,81,True,63,0.1746031746031746
unaligned_source,5,82,True,16,0.0625
unaligned_source,5,83,True,40,0.275
unaligned_source,5,87,True,46,0.45652173913043476
unaligned_source,5,88,True,29,0.06896551724137931
unaligned_source,5,107,True,90,0.25555555555555554
unaligned_source,5,108,True,17,0.0
unaligned_source,5,109,True,77,0.24675324675324675
unaligned_source,5,113,True,63,0.25396825396825395
unaligned_source,5,114,True,25,0.12
unaligned_source,5,122,True,88,0.32954545454545453
unaligned_source,5,123,True,28,0.03571428571428571
unaligned_source,5,124,True,74,0.36486486486486486
unaligned_source,5,127,True,88,0.36363636363636365
unaligned_source,5,128,True,60,0.36666666666666664
unaligned_source,5,129,True,26,0.2692307692307692
unaligned_source,5,135,True,56,0.3392857142857143
unaligned_source,5,137,True,10,0.0
unaligned_source,5,138,True,67,0.3582089552238806
unaligned_source,5,141,True,17,0.0
unaligned_source,5,142,True,3,0.0
unaligned_source,5,143,True,23,0.0
unaligned_source,5,144,True,69,0.42028985507246375
unaligned_source,5,148,True,89,0.15730337078651685
unaligned_source,5,155,True,32,0.3125
unaligned_source,5,156,True,88,0.3977272727272727
unaligned_source,5,160,True,53,0.37735849056603776
unaligned_source,5,161,True,24,0.375
unaligned_source,5,169,True,65,0.09230769230769231
unaligned_source,5,170,True,18,0.1111111111111111
unaligned_source,5,171,True,52,0.36538461538461536
unaligned_source,5,175,True,56,0.32142857142857145
unaligned_source,5,176,True,23,0.0
unaligned_source,5,177,True,109,0.3119266055045872
unaligned_source,5,185,True,34,0.29411764705882354
unaligned_source,5,186,True,80,0.375
unaligned_source,5,190,True,80,0.3
unaligned_source,5,191,True,33,0.24242424242424243
unaligned_source,5,199,True,81,0.1728395061728395
unaligned_source,5,200,True,19,0.10526315789473684
unaligned_source,5,201,True,79,0.43037974683544306
unaligned_source,5,205,True,68,0.29411764705882354
unaligned_source,5,206,True,31,0.0967741935483871
unaligned_source,5,224,True,64,0.40625
unaligned_source,5,226,True,26,0.11538461538461539
unaligned_source,5,251,True,44,0.13636363636363635
unaligned_source,5,252,True,107,0.4766355140186916
unaligned_source,5,257,True,45,0.13333333333333333
unaligned_source,5,263,True,77,0.22077922077922077
unaligned_source,5,265,True,22,0.0
unaligned_source,5,266,True,23,0.0
unaligned_source,5,267,True,66,0.15151515151515152
unaligned_source,5,270,True,29,0.034482758620689655
unaligned_source,5,271,True,7,0.0
unaligned_source,5,280,True,53,0.1320754716981132
unaligned_source,5,281,True,17,0.058823529411764705
unaligned_source,5,282,True,81,0.38271604938271603
unaligned_source,5,285,True,34,0.17647058823529413
unaligned_source,5,286,True,14,0.14285714285714285
unaligned_source,5,287,True,53,0.018867924528301886
unaligned_source,5,296,True,36,0.25
unaligned_source,5,301,True,66,0.3939393939393939
unaligned_source,5,302,True,36,0.19444444444444445
unaligned_source,10,2,True,95,0.43157894736842106
unaligned_source,10,12,True,26,0.0
unaligned_source,10,13,True,69,0.5652173913043478
unaligned_source,10,18,True,25,0.08
unaligned_source,10,27,True,31,0.06451612903225806
unaligned_source,10,28,True,70,0.4714285714285714
unaligned_source,10,33,True,28,0.10714285714285714
unaligned_source,10,41,True,92,0.33695652173913043
unaligned_source,10,42,True,24,0.08333333333333333
unaligned_source,10,43,True,88,0.6022727272727273
unaligned_source,10,47,True,81,0.49382716049382713
unaligned_source,10,48,True,24,0.25
unaligned_source,10,61,True,17,0.058823529411764705
unaligned_source,10,62,True,57,0.40350877192982454
unaligned_source,10,67,True,20,0.0
unaligned_source,10,81,True,63,0.19047619047619047
unaligned_source,10,82,True,16,0.0625
unaligned_source,10,83,True,40,0.425
unaligned_source,10,87,True,46,0.5869565217391305
unaligned_source,10,88,True,29,0.10344827586206896
unaligned_source,10,107,True,90,0.4
unaligned_source,10,108,True,17,0.0
unaligned_source,10,109,True,77,0.5584415584415584
unaligned_source,10,113,True,63,0.38095238095238093
unaligned_source,10,114,True,25,0.24
unaligned_source,10,122,True,88,0.4431818181818182
unaligned_source,10,123,True,28,0.07142857142857142
unaligned_source,10,124,True,74,0.6081081081081081
unaligned_source,10,127,True,88,0.45454545454545453
unaligned_source,10,128,True,60,0.4666666666666667
unaligned_source,10,129,True,26,0.2692307692307692
unaligned_source,10,135,True,56,0.39285714285714285
unaligned_source,10,137,True,10,0.0
unaligned_source,10,138,True,67,0.47761194029850745
unaligned_source,10,141,True,17,0.0
unaligned_source,10,142,True,3,0.0
unaligned_source,10,143,True,23,0.0
unaligned_source,10,144,True,69,0.5362318840579711
unaligned_source,10,148,True,89,0.23595505617977527
unaligned_source,10,155,True,32,0.375
unaligned_source,10,156,True,88,0.6477272727272727
unaligned_source,10,160,True,53,0.5660377358490566
unaligned_source,10,161,True,24,0.375
unaligned_source,10,169,True,65,0.13846153846153847
unaligned_source,10,170,True,18,0.16666666666666666
unaligned_source,10,171,True,52,0.46153846153846156
unaligned_source,10,175,True,56,0.4642857142857143
unaligned_source,10,176,True,23,0.043478260869565216
unaligned_source,10,177,True,109,0.46788990825688076
unaligned_source,10,185,True,34,0.3235294117647059
unaligned_source,10,186,True,80,0.5375
unaligned_source,10,190,True,80,0.45
unaligned_source,10,191,True,33,0.24242424242424243
unaligned_source,10,199,True,81,0.2716049382716049
unaligned_source,10,200,True,19,0.10526315789473684
unaligned_source,10,201,True,79,0.5822784810126582
unaligned_source,10,205,True,68,0.4852941176470588
unaligned_source,10,206,True,31,0.0967741935483871
unaligned_source,10,224,True,64,0.59375
unaligned_source,10,226,True,26,0.19230769230769232
unaligned_source,10,251,True,44,0.25
unaligned_source,10,252,True,107,0.5981308411214953
unaligned_source,10,257,True,45,0.2
unaligned_source,10,263,True,77,0.4025974025974026
unaligned_source,10,265,True,22,0.0
unaligned_source,10,266,True,23,0.0
unaligned_source,10,267,True,66,0.24242424242424243
unaligned_source,10,270,True,29,0.034482758620689655
unaligned_source,10,271,True,7,0.0
unaligned_source,10,280,True,53,0.16981132075471697
unaligned_source,10,281,True,17,0.058823529411764705
unaligned_source,10,282,True,81,0.48148148148148145
unaligned_source,10,285,True,34,0.23529411764705882
unaligned_source,10,286,True,14,0.14285714285714285
unaligned_source,10,287,True,53,0.1320754716981132
unaligned_source,10,296,True,36,0.3055555555555556
unaligned_source,10,301,True,66,0.5151515151515151
unaligned_source,10,302,True,36,0.19444444444444445
random_same_species,1,2,True,95,0.05263157894736842
random_same_species,1,12,True,26,0.0
random_same_species,1,13,True,69,0.08695652173913043
random_same_species,1,18,True,25,0.04
random_same_species,1,27,True,31,0.03225806451612903
random_same_species,1,28,True,70,0.02857142857142857
random_same_species,1,33,True,28,0.03571428571428571
random_same_species,1,41,True,92,0.06521739130434782
random_same_species,1,42,True,24,0.0
random_same_species,1,43,True,88,0.14772727272727273
random_same_species,1,47,True,81,0.18518518518518517
random_same_species,1,48,True,24,0.041666666666666664
random_same_species,1,61,True,17,0.0
random_same_species,1,62,True,57,0.03508771929824561
random_same_species,1,67,True,20,0.0
random_same_species,1,81,True,63,0.031746031746031744
random_same_species,1,82,True,16,0.0
random_same_species,1,83,True,40,0.025
random_same_species,1,87,True,46,0.13043478260869565
random_same_species,1,88,True,29,0.0
random_same_species,1,107,True,90,0.06666666666666667
random_same_species,1,108,True,17,0.0
random_same_species,1,109,True,77,0.03896103896103896
random_same_species,1,113,True,63,0.14285714285714285
random_same_species,1,114,True,25,0.0
random_same_species,1,122,True,88,0.10227272727272728
random_same_species,1,123,True,28,0.03571428571428571
random_same_species,1,124,True,74,0.12162162162162163
random_same_species,1,127,True,88,0.09090909090909091
random_same_species,1,128,True,60,0.11666666666666667
random_same_species,1,129,True,26,0.07692307692307693
random_same_species,1,135,True,56,0.08928571428571429
random_same_species,1,137,True,10,0.0
random_same_species,1,138,True,67,0.08955223880597014
random_same_species,1,141,True,17,0.0
random_same_species,1,142,True,3,0.0
random_same_species,1,143,True,23,0.0
random_same_species,1,144,True,69,0.15942028985507245
random_same_species,1,148,True,89,0.033707865168539325
random_same_species,1,155,True,32,0.125
random_same_species,1,156,True,88,0.13636363636363635
random_same_species,1,160,True,53,0.20754716981132076
random_same_species,1,161,True,24,0.08333333333333333
random_same_species,1,169,True,65,0.03076923076923077
random_same_species,1,170,True,18,0.0
random_same_species,1,171,True,52,0.07692307692307693
random_same_species,1,175,True,56,0.10714285714285714
random_same_species,1,176,True,23,0.043478260869565216
random_same_species,1,177,True,109,0.11926605504587157
random_same_species,1,185,True,34,0.058823529411764705
random_same_species,1,186,True,80,0.125
random_same_species,1,190,True,80,0.1875
random_same_species,1,191,True,33,0.06060606060606061
random_same_species,1,199,True,81,0.06172839506172839
random_same_species,1,200,True,19,0.0
random_same_species,1,201,True,79,0.11392405063291139
random_same_species,1,205,True,68,0.14705882352941177
random_same_species,1,206,True,31,0.06451612903225806
random_same_species,1,224,True,64,0.125
random_same_species,1,226,True,26,0.038461538461538464
random_same_species,1,251,True,44,0.09090909090909091
random_same_species,1,252,True,107,0.14953271028037382
random_same_species,1,257,True,45,0.0
random_same_species,1,263,True,77,0.11688311688311688
random_same_species,1,265,True,22,0.0
random_same_species,1,266,True,23,0.0
random_same_species,1,267,True,66,0.030303030303030304
random_same_species,1,270,True,29,0.0
random_same_species,1,271,True,7,0.0
random_same_species,1,280,True,53,0.0
random_same_species,1,281,True,17,0.0
random_same_species,1,282,True,81,0.13580246913580246
random_same_species,1,285,True,34,0.08823529411764706
random_same_species,1,286,True,14,0.0
random_same_species,1,287,True,53,0.0
random_same_species,1,296,True,36,0.08333333333333333
random_same_species,1,301,True,66,0.16666666666666666
random_same_species,1,302,True,36,0.05555555555555555
random_same_species,5,2,True,95,0.23157894736842105
random_same_species,5,12,True,26,0.038461538461538464
random_same_species,5,13,True,69,0.34782608695652173
random_same_species,5,18,True,25,0.04
random_same_species,5,27,True,31,0.03225806451612903
random_same_species,5,28,True,70,0.3142857142857143
random_same_species,5,33,True,28,0.03571428571428571
random_same_species,5,41,True,92,0.1956521739130435
random_same_species,5,42,True,24,0.0
random_same_species,5,43,True,88,0.45454545454545453
random_same_species,5,47,True,81,0.41975308641975306
random_same_species,5,48,True,24,0.08333333333333333
random_same_species,5,61,True,17,0.0
random_same_species,5,62,True,57,0.2982456140350877
random_same_species,5,67,True,20,0.0
random_same_species,5,81,True,63,0.14285714285714285
random_same_species,5,82,True,16,0.0
random_same_species,5,83,True,40,0.25
random_same_species,5,87,True,46,0.30434782608695654
random_same_species,5,88,True,29,0.10344827586206896
random_same_species,5,107,True,90,0.26666666666666666
random_same_species,5,108,True,17,0.0
random_same_species,5,109,True,77,0.33766233766233766
random_same_species,5,113,True,63,0.36507936507936506
random_same_species,5,114,True,25,0.0
random_same_species,5,122,True,88,0.3068181818181818
random_same_species,5,123,True,28,0.03571428571428571
random_same_species,5,124,True,74,0.44594594594594594
random_same_species,5,127,True,88,0.3522727272727273
random_same_species,5,128,True,60,0.3
random_same_species,5,129,True,26,0.3076923076923077
random_same_species,5,135,True,56,0.35714285714285715
random_same_species,5,137,True,10,0.0
random_same_species,5,138,True,67,0.23880597014925373
random_same_species,5,141,True,17,0.0
random_same_species,5,142,True,3,0.0
random_same_species,5,143,True,23,0.0
random_same_species,5,144,True,69,0.4057971014492754
random_same_species,5,148,True,89,0.1348314606741573
random_same_species,5,155,True,32,0.25
random_same_species,5,156,True,88,0.4090909090909091
random_same_species,5,160,True,53,0.39622641509433965
random_same_species,5,161,True,24,0.3333333333333333
random_same_species,5,169,True,65,0.1076923076923077
random_same_species,5,170,True,18,0.0
random_same_species,5,171,True,52,0.3076923076923077
random_same_species,5,175,True,56,0.32142857142857145
random_same_species,5,176,True,23,0.08695652173913043
random_same_species,5,177,True,109,0.3853211009174312
random_same_species,5,185,True,34,0.14705882352941177
random_same_species,5,186,True,80,0.4
random_same_species,5,190,True,80,0.375
random_same_species,5,191,True,33,0.09090909090909091
random_same_species,5,199,True,81,0.1728395061728395
random_same_species,5,200,True,19,0.0
random_same_species,5,201,True,79,0.379746835443038
random_same_species,5,205,True,68,0.38235294117647056
random_same_species,5,206,True,31,0.16129032258064516
random_same_species,5,224,True,64,0.421875
random_same_species,5,226,True,26,0.19230769230769232
random_same_species,5,251,True,44,0.18181818181818182
random_same_species,5,252,True,107,0.4205607476635514
random_same_species,5,257,True,45,0.0
random_same_species,5,263,True,77,0.3116883116883117
random_same_species,5,265,True,22,0.045454545454545456
random_same_species,5,266,True,23,0.0
random_same_species,5,267,True,66,0.13636363636363635
random_same_species,5,270,True,29,0.0
random_same_species,5,271,True,7,0.0
random_same_species,5,280,True,53,0.07547169811320754
random_same_species,5,281,True,17,0.0
random_same_species,5,282,True,81,0.4074074074074074
random_same_species,5,285,True,34,0.2647058823529412
random_same_species,5,286,True,14,0.0
random_same_species,5,287,True,53,0.11320754716981132
random_same_species,5,296,True,36,0.2222222222222222
random_same_species,5,301,True,66,0.4090909090909091
random_same_species,5,302,True,36,0.2222222222222222
random_same_species,10,2,True,95,0.35789473684210527
random_same_species,10,12,True,26,0.038461538461538464
random_same_species,10,13,True,69,0.4927536231884058
random_same_species,10,18,True,25,0.04
random_same_species,10,27,True,31,0.0967741935483871
random_same_species,10,28,True,70,0.4857142857142857
random_same_species,10,33,True,28,0.03571428571428571
random_same_species,10,41,True,92,0.40217391304347827
random_same_species,10,42,True,24,0.08333333333333333
random_same_species,10,43,True,88,0.5568181818181818
random_same_species,10,47,True,81,0.5432098765432098
random_same_species,10,48,True,24,0.08333333333333333
random_same_species,10,61,True,17,0.058823529411764705
random_same_species,10,62,True,57,0.45614035087719296
random_same_species,10,67,True,20,0.0
random_same_species,10,81,True,63,0.2698412698412698
random_same_species,10,82,True,16,0.0
random_same_species,10,83,True,40,0.425
random_same_species,10,87,True,46,0.4782608695652174
random_same_species,10,88,True,29,0.13793103448275862
random_same_species,10,107,True,90,0.4111111111111111
random_same_species,10,108,True,17,0.0
random_same_species,10,109,True,77,0.45454545454545453
random_same_species,10,113,True,63,0.49206349206349204
random_same_species,10,114,True,25,0.16
random_same_species,10,122,True,88,0.45454545454545453
random_same_species,10,123,True,28,0.07142857142857142
random_same_species,10,124,True,74,0.6486486486486487
random_same_species,10,127,True,88,0.5454545454545454
random_same_species,10,128,True,60,0.48333333333333334
random_same_species,10,129,True,26,0.3076923076923077
random_same_species,10,135,True,56,0.4107142857142857
random_same_species,10,137,True,10,0.0
random_same_species,10,138,True,67,0.43283582089552236
random_same_species,10,141,True,17,0.058823529411764705
random_same_species,10,142,True,3,0.0
random_same_species,10,143,True,23,0.08695652173913043
random_same_species,10,144,True,69,0.4927536231884058
random_same_species,10,148,True,89,0.30337078651685395
random_same_species,10,155,True,32,0.3125
random_same_species,10,156,True,88,0.6022727272727273
random_same_species,10,160,True,53,0.6037735849056604
random_same_species,10,161,True,24,0.3333333333333333
random_same_species,10,169,True,65,0.18461538461538463
random_same_species,10,170,True,18,0.05555555555555555
random_same_species,10,171,True,52,0.36538461538461536
random_same_species,10,175,True,56,0.4642857142857143
random_same_species,10,176,True,23,0.13043478260869565
random_same_species,10,177,True,109,0.48623853211009177
random_same_species,10,185,True,34,0.20588235294117646
random_same_species,10,186,True,80,0.575
random_same_species,10,190,True,80,0.5125
random_same_species,10,191,True,33,0.18181818181818182
random_same_species,10,199,True,81,0.3333333333333333
random_same_species,10,200,True,19,0.05263157894736842
random_same_species,10,201,True,79,0.5316455696202531
random_same_species,10,205,True,68,0.5294117647058824
random_same_species,10,206,True,31,0.25806451612903225
random_same_species,10,224,True,64,0.578125
random_same_species,10,226,True,26,0.23076923076923078
random_same_species,10,251,True,44,0.20454545454545456
random_same_species,10,252,True,107,0.5420560747663551
random_same_species,10,257,True,45,0.08888888888888889
random_same_species,10,263,True,77,0.4025974025974026
random_same_species,10,265,True,22,0.045454545454545456
random_same_species,10,266,True,23,0.0
random_same_species,10,267,True,66,0.24242424242424243
random_same_species,10,270,True,29,0.06896551724137931
random_same_species,10,271,True,7,0.0
random_same_species,10,280,True,53,0.16981132075471697
random_same_species,10,281,True,17,0.058823529411764705
random_same_species,10,282,True,81,0.5185185185185185
random_same_species,10,285,True,34,0.29411764705882354
random_same_species,10,286,True,14,0.0
random_same_species,10,287,True,53,0.16981132075471697
random_same_species,10,296,True,36,0.2777777777777778
random_same_species,10,301,True,66,0.5454545454545454
random_same_species,10,302,True,36,0.2222222222222222
